,country,year,status,life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under_five_death,hiv_aids,gdp,population,schooling,current_amount
2284,uganda,2009,Developing,57.5,378.0,82,87.04534954,1601,15.9,124.0,8.1,647.17732,32771895.0,11.0,748840860.0
2285,uganda,2010,Developing,58.4,362.0,79,116.202964,1313,16.3,119.0,8.0,594.9972557,33915133.0,11.0,806604175.0
2286,uganda,2011,Developing,59.3,347.0,76,94.49686776,3312,16.7,114.0,6.8,584.3962137,3593648.0,11.0,676558144.0
2287,uganda,2012,Developing,60.0,339.0,73,92.88697859,2027,17.2,109.0,4.6,647.74741,3636796.0,10.0,919123246.0
2288,uganda,2013,Developing,67.0,325.0,71,90.76144414,7878,17.6,103.0,4.0,662.492293,37553726.0,10.0,1051559606.0
2289,uganda,2014,Developing,61.5,38.0,68,14.16770158,314,18.1,97.0,3.2,719.172669,38833338.0,10.0,1066354817.0
2290,uganda,2015,Developing,62.3,291.0,66,0.0,478,18.5,93.0,3.1,693.8963828999999,414487.0,10.0,1023165586.0
2291,ukraine,2000,Developing,67.5,257.0,6,7.883791474,817,54.8,8.0,0.7,635.789635,49175848.0,13.0,199461467.0
2292,ukraine,2001,Developing,67.7,253.0,6,8.897421459,16970,55.1,7.0,0.8,78.73824300000001,48683865.0,13.0,305644037.0
2293,ukraine,2002,Developing,67.6,256.0,6,115.738974,7587,55.4,7.0,0.9,879.4754859999999,48225.0,14.0,350155534.0
2294,ukraine,2003,Developing,67.6,256.0,6,21.22386354,411,55.7,6.0,0.9,148.52248799999998,4781295.0,14.0,226172202.0
2295,ukraine,2004,Developing,67.4,267.0,5,180.35378590000002,146,56.1,6.0,1.0,1367.352433,474516.0,15.0,251921121.0
2296,ukraine,2005,Developing,67.0,278.0,5,217.43452569999997,2392,56.4,6.0,0.9,1828.717626,471515.0,15.0,284971180.0
2297,ukraine,2006,Developing,67.7,267.0,5,29.38172706,42724,56.8,6.0,0.8,233.18831,4678775.0,15.0,293054648.0
2298,ukraine,2007,Developing,67.5,277.0,5,46.19685449,1005,57.2,6.0,0.7,368.68998,465935.0,15.0,316888284.0
2299,ukraine,2008,Developing,67.7,273.0,5,456.45866639999997,48,57.6,6.0,0.4,3891.37823,462582.0,15.0,274593307.0
2300,ukraine,2009,Developing,69.2,231.0,5,324.54913480000005,0,58.0,6.0,0.3,2545.4834100000003,46533.0,15.0,329766369.0
2301,ukraine,2010,Developing,69.8,212.0,5,375.6835376,39,58.5,6.0,0.2,2965.1423649999997,45877.0,15.0,536300373.0
2302,ukraine,2011,Developing,75.0,24.0,5,415.1627705,1333,59.0,5.0,0.2,3569.7572700000005,45761.0,15.0,578226725.0
2303,ukraine,2012,Developing,77.0,25.0,5,453.7830847,12746,59.6,5.0,0.2,3855.4212799999996,455933.0,15.0,527741848.0
2304,ukraine,2013,Developing,71.0,198.0,4,52.42529588,0,6.1,5.0,0.2,429.71554000000003,454896.0,15.0,488695504.0
2305,ukraine,2014,Developing,78.0,23.0,4,5.6638493279999995,0,6.7,5.0,0.2,314.658296,45271947.0,15.0,498201445.0
2306,ukraine,2015,Developing,71.3,195.0,4,0.0,105,61.3,5.0,0.2,2124.662666,4515429.0,15.0,586859894.0
2307,unitedarabemirates,2002,Developing,74.7,11.0,1,2598.842827,53,56.0,1.0,0.1,31311.359360000002,,12.0,850000.0
2308,unitedarabemirates,2004,Developing,75.1,95.0,1,2972.448675,22,57.0,1.0,0.1,36161.1761,,12.0,108000.0
2309,unitedarabemirates,2005,Developing,75.3,92.0,1,3427.3203320000002,29,56.6,1.0,0.1,39439.8197,,13.0,1542866.0
2310,unitedarabemirates,2006,Developing,75.4,89.0,1,3749.9416170000004,0,55.8,1.0,0.1,42372.22166,,13.0,1621681.0
2311,unitedarabemirates,2007,Developing,75.6,87.0,1,3759.457226,0,55.1,1.0,0.1,42672.61323,,13.0,13499111.0
2312,unitedarabemirates,2008,Developing,75.8,85.0,1,4003.9085979999995,55,54.8,1.0,0.1,45758.9554,,13.0,1394846.0
2313,unitedarabemirates,2009,Developing,76.0,84.0,1,292.4022672,0,55.1,1.0,0.1,3372.57517,,13.0,474732.0
2314,unitedarabemirates,2010,Developing,76.2,82.0,1,308.0660742,87,55.8,1.0,0.1,3549.1483200000002,,13.0,2406857.0
2315,unitedarabemirates,2011,Developing,76.3,81.0,1,387.774991,0,57.1,1.0,0.1,4462.3129,,13.0,4768867.0
2316,unitedarabemirates,2012,Developing,76.5,8.0,1,3663.7645020000004,132,58.6,1.0,0.1,42112.23565,,13.0,450576.0
2317,unitedarabemirates,2013,Developing,76.7,78.0,1,377.2009132,0,6.5,1.0,0.1,4335.64268,,13.0,3959272.0
2318,unitedarabemirates,2014,Developing,76.9,77.0,1,3862.68271,344,62.4,1.0,0.1,44449.7435,,13.0,1420305.0
2319,unitedarabemirates,2015,Developing,77.1,75.0,1,0.0,347,64.2,1.0,0.1,3911.74689,,13.0,3959199.0
2320,uruguay,2000,Developing,75.1,131.0,1,645.9583816,0,55.0,1.0,0.1,6871.897677,3321245.0,14.0,683531.0
2321,uruguay,2001,Developing,75.2,123.0,1,421.48042819999995,0,55.7,1.0,0.1,6281.37747,332713.0,14.0,1527688.0
2322,uruguay,2002,Developing,75.4,124.0,1,27.46880965,0,56.3,1.0,0.1,488.768855,3327773.0,15.0,3644824.0
2323,uruguay,2003,Developing,75.4,121.0,1,160.8400141,0,57.0,1.0,0.1,3622.5228399999996,3325637.0,15.0,4301850.0
2324,uruguay,2004,Developing,75.4,122.0,1,882.3563619999999,0,57.7,1.0,0.1,4117.388529999999,332496.0,16.0,1165153.0
2325,uruguay,2005,Developing,75.7,123.0,1,152.5448405,0,58.3,1.0,0.1,522.9511160000001,3325612.0,16.0,1633489.0
2326,uruguay,2006,Developing,76.2,117.0,1,1712.2255059999998,0,58.9,1.0,0.1,5877.87678,333143.0,15.0,639865.0
2327,uruguay,2007,Developing,75.4,124.0,1,14.47305874,0,59.5,1.0,0.1,79.69745999999999,3339741.0,15.0,1351892.0
2328,uruguay,2008,Developing,76.4,119.0,1,24.73142261,0,6.1,1.0,0.1,962.312164,335824.0,16.0,2266300.0
2329,uruguay,2009,Developing,76.6,118.0,0,1871.736563,0,6.7,1.0,0.1,9415.173859999999,3362755.0,16.0,2771032.0
2330,uruguay,2010,Developing,76.3,118.0,0,2331.532804,0,61.2,1.0,0.1,11938.212,3374415.0,16.0,4089069.0
2331,uruguay,2011,Developing,77.0,111.0,0,417.9117441,0,61.8,1.0,0.1,14166.4998,3385624.0,16.0,4832090.0
2332,uruguay,2012,Developing,76.5,118.0,0,339.71904930000005,0,62.3,0.0,0.1,1592.6819,3396777.0,16.0,3084265.0
2333,uruguay,2013,Developing,76.8,117.0,0,482.80394450000006,0,62.9,0.0,0.1,16881.2568,3485.0,16.0,2001850.0
2334,uruguay,2014,Developing,76.8,117.0,0,463.63978210000005,0,63.4,0.0,0.1,16737.898269999998,3419546.0,16.0,2884937.0
2335,uruguay,2015,Developing,77.0,116.0,0,0.0,0,64.0,0.0,0.1,15524.84247,3431552.0,16.0,3423294.0
2336,uzbekistan,2000,Developing,67.1,189.0,30,48.50941741,80,34.8,36.0,0.1,558.2211440000001,24654.0,11.0,34039399.0
2337,uzbekistan,2001,Developing,67.4,185.0,28,43.66385568,22,35.3,34.0,0.2,456.734892,2496445.0,11.0,161704751.0
2338,uzbekistan,2002,Developing,67.1,186.0,27,24.99438738,25,35.9,32.0,0.2,383.3494997,2527185.0,11.0,267327613.0
2339,uzbekistan,2003,Developing,67.2,183.0,25,28.52135777,85,36.4,30.0,0.3,396.129969,2556765.0,11.0,201372287.0
2340,uzbekistan,2004,Developing,67.8,183.0,24,34.41887163,75,37.0,29.0,0.3,465.1198869,2586435.0,12.0,112874688.0
2341,uzbekistan,2005,Developing,67.3,192.0,24,40.13342094,737,37.5,28.0,0.3,546.776852,26167.0,12.0,86207387.0
2342,uzbekistan,2006,Developing,67.6,185.0,23,77.27092119,823,38.1,27.0,0.4,654.2838373,2648825.0,12.0,105230011.0
2343,uzbekistan,2007,Developing,67.8,184.0,22,9.290983645,863,38.7,26.0,0.3,83.47694200000001,26868.0,12.0,41100023.0
2344,uzbekistan,2008,Developing,67.9,184.0,22,13.89021225,2,39.3,25.0,0.3,182.28625,27328.0,12.0,37443024.0
2345,uzbekistan,2009,Developing,68.0,183.0,21,92.81479759,0,4.0,24.0,0.2,1213.265328,277674.0,12.0,34604379.0
2346,uzbekistan,2010,Developing,68.3,183.0,20,119.4571154,117,4.7,23.0,0.2,1377.8214,285624.0,12.0,61255614.0
2347,uzbekistan,2011,Developing,68.5,183.0,19,140.6905284,476,41.4,22.0,0.1,1564.966945,293394.0,12.0,54659378.0
2348,uzbekistan,2012,Developing,68.8,184.0,18,16.71406295,0,42.2,21.0,0.1,174.468298,297745.0,12.0,122114927.0
2349,uzbekistan,2013,Developing,69.1,185.0,17,19.1624696,0,43.0,19.0,0.1,197.551233,32432.0,12.0,152838370.0
2350,uzbekistan,2014,Developing,69.2,184.0,16,0.442802404,8,43.9,18.0,0.1,25.448414,37577.0,12.0,104325621.0
2351,uzbekistan,2015,Developing,69.4,184.0,15,0.0,22,44.7,17.0,0.1,2137.576852,312989.0,12.0,69038358.0
2352,vanuatu,2000,Developing,69.0,18.0,0,21.90075232,9,41.1,0.0,0.1,1469.8491490000001,18563.0,10.0,1314000.0
2353,vanuatu,2001,Developing,69.1,179.0,0,163.105292,7,41.9,0.0,0.1,1362.6173099999999,18929.0,10.0,2384000.0
2354,vanuatu,2002,Developing,69.3,176.0,0,171.1373611,101,42.6,0.0,0.1,1353.934819,193956.0,10.0,2614000.0
2355,vanuatu,2003,Developing,69.4,173.0,0,27.29839073,165,43.3,0.0,0.1,158.52723999999998,198964.0,10.0,2878800.0
2356,vanuatu,2004,Developing,69.6,169.0,0,334.1673373,0,44.1,0.0,0.1,1787.94723,24143.0,11.0,3801000.0
2357,vanuatu,2005,Developing,69.9,165.0,0,337.2942846,3,44.9,0.0,0.1,1886.4333589999999,2937.0,11.0,3451599.0
2358,vanuatu,2006,Developing,71.0,161.0,0,43.19780767,0,45.7,0.0,0.1,247.97822999999997,214634.0,11.0,73595074.0
2359,vanuatu,2007,Developing,73.0,157.0,0,342.49085560000003,0,46.6,0.0,0.1,2393.367265,219953.0,11.0,6695373.0
2360,vanuatu,2008,Developing,75.0,153.0,0,345.339056,0,47.4,0.0,0.1,2697.961375,22534.0,11.0,24793007.0
2361,vanuatu,2009,Developing,78.0,149.0,0,361.09409839999995,0,48.2,0.0,0.1,2643.441423,23785.0,11.0,22431141.0
2362,vanuatu,2010,Developing,71.0,145.0,0,471.8626525,0,49.1,0.0,0.1,2965.8243399999997,236295.0,11.0,24615747.0
2363,vanuatu,2011,Developing,71.2,141.0,0,457.97317419999996,0,49.9,0.0,0.1,3275.91684,241871.0,11.0,10135574.0
2364,vanuatu,2012,Developing,71.4,138.0,0,427.98852220000003,0,5.8,0.0,0.1,3158.5868800000003,247485.0,11.0,4576820.0
2365,vanuatu,2013,Developing,71.6,135.0,0,447.54564500000004,0,51.7,0.0,0.1,3167.3435600000003,253142.0,11.0,5396208.0
2366,vanuatu,2014,Developing,71.7,134.0,0,564.8167043,10,52.5,0.0,0.1,3148.36513,25885.0,11.0,5534231.0
2367,vanuatu,2015,Developing,72.0,13.0,0,0.0,39,53.3,0.0,0.1,285.83414,26463.0,11.0,9710840.0
2368,venezuela,2000,Developing,72.5,168.0,11,0.0,22,53.4,13.0,0.1,,,11.0,15692205.0
2369,venezuela,2001,Developing,72.5,169.0,10,0.0,115,54.1,12.0,0.1,,,10.0,23942357.0
2370,venezuela,2002,Developing,73.1,167.0,10,0.0,2392,54.7,12.0,0.1,,,11.0,29798823.0
2371,venezuela,2003,Developing,72.4,172.0,10,0.0,0,55.3,12.0,0.1,,,12.0,29027893.0
2372,venezuela,2004,Developing,73.3,161.0,10,0.0,0,55.9,11.0,0.1,,,12.0,20932974.0
2373,venezuela,2005,Developing,73.6,158.0,9,0.0,0,56.5,11.0,0.1,,,12.0,18658653.0
2374,venezuela,2006,Developing,73.6,163.0,9,0.0,78,57.1,11.0,0.1,,,12.0,19269522.0
2375,venezuela,2007,Developing,73.4,165.0,9,0.0,32,57.6,10.0,0.1,,,13.0,16629168.0
2376,venezuela,2008,Developing,73.2,168.0,9,0.0,0,58.2,10.0,0.1,,,13.0,28842427.0
2377,venezuela,2009,Developing,73.6,166.0,9,0.0,0,58.8,10.0,0.1,,,14.0,20294632.0
2378,venezuela,2010,Developing,73.7,158.0,9,0.0,0,59.3,10.0,0.1,,,14.0,19216994.0
2379,venezuela,2011,Developing,73.8,158.0,9,0.0,0,59.9,10.0,0.1,,,14.0,12312740.0
2380,venezuela,2012,Developing,73.7,161.0,9,0.0,1,6.4,10.0,0.1,,,14.0,17313385.0
2381,venezuela,2013,Developing,73.8,159.0,9,0.0,0,61.0,10.0,0.1,,,14.0,13729305.0
2382,venezuela,2014,Developing,73.9,158.0,9,0.0,0,61.5,10.0,0.1,,,14.0,14047456.0
2383,venezuela,2015,Developing,74.1,157.0,9,0.0,0,62.1,10.0,0.1,,,14.0,16509638.0
2384,vietnam,2000,Developing,73.4,139.0,33,0.0,16512,9.2,43.0,0.1,,,10.0,8851064.0
2385,vietnam,2001,Developing,73.6,138.0,32,0.0,12058,9.6,41.0,0.1,,,11.0,35556055.0
2386,vietnam,2002,Developing,73.8,137.0,30,0.0,6755,1.0,39.0,0.2,,,11.0,26515198.0
2387,vietnam,2003,Developing,74.0,137.0,30,0.0,2297,1.4,37.0,0.2,,,11.0,82779850.0
2388,vietnam,2004,Developing,74.2,136.0,29,0.0,217,1.9,36.0,0.2,,,11.0,85045085.0
2389,vietnam,2005,Developing,74.4,136.0,29,0.0,410,11.3,36.0,0.2,,,11.0,63502451.0
2390,vietnam,2006,Developing,74.6,136.0,28,0.0,1978,11.8,35.0,0.2,,,11.0,94073880.0
2391,vietnam,2007,Developing,74.7,136.0,28,0.0,17,12.3,35.0,0.2,,,11.0,110476851.0
2392,vietnam,2008,Developing,74.9,135.0,28,0.0,352,12.9,35.0,0.2,,,12.0,146289773.0
2393,vietnam,2009,Developing,75.0,134.0,29,0.0,6582,13.4,35.0,0.1,,,12.0,186257360.0
2394,vietnam,2010,Developing,75.2,133.0,29,0.0,2809,14.0,35.0,0.1,,,12.0,210668493.0
2395,vietnam,2011,Developing,75.4,131.0,29,0.0,750,14.7,36.0,0.1,,,12.0,204359222.0
2396,vietnam,2012,Developing,75.6,13.0,29,0.0,578,15.3,36.0,0.1,,,12.0,242021170.0
2397,vietnam,2013,Developing,75.7,129.0,28,0.0,1123,16.0,35.0,0.1,,,12.0,262652824.0
2398,vietnam,2014,Developing,75.9,128.0,28,0.0,15033,16.7,35.0,0.1,,,13.0,252908318.0
2399,vietnam,2015,Developing,76.0,127.0,28,0.0,256,17.5,35.0,0.1,,,13.0,225595154.0
2400,yemen,2000,Developing,68.0,252.0,48,0.0,0,31.2,66.0,0.1,,,8.0,57232966.0
2401,yemen,2001,Developing,61.1,251.0,46,0.0,485,31.7,63.0,0.1,,,8.0,42916403.0
2402,yemen,2002,Developing,61.5,25.0,45,0.0,890,32.2,61.0,0.1,,,8.0,44035093.0
2403,yemen,2003,Developing,61.9,249.0,43,0.0,8536,32.7,58.0,0.1,,,8.0,75417365.0
2404,yemen,2004,Developing,62.2,247.0,42,0.0,12708,33.3,56.0,0.1,,,8.0,131522922.0
2405,yemen,2005,Developing,62.6,245.0,40,0.0,6285,33.9,53.0,0.1,,,9.0,59404357.0
2406,yemen,2006,Developing,63.0,242.0,39,0.0,8079,34.5,51.0,0.1,,,9.0,86647493.0
2407,yemen,2007,Developing,63.4,24.0,38,0.0,13,35.1,49.0,0.1,,,9.0,70029855.0
2408,yemen,2008,Developing,63.8,238.0,37,0.0,7,35.7,47.0,0.1,,,9.0,64967361.0
2409,yemen,2009,Developing,64.1,235.0,36,0.0,130,36.4,46.0,0.1,,,8.0,59364865.0
2410,yemen,2010,Developing,64.4,233.0,35,0.0,510,37.2,45.0,0.1,,,9.0,179625696.0
2411,yemen,2011,Developing,64.6,234.0,35,0.0,2676,37.9,45.0,0.1,,,9.0,234003197.0
2412,yemen,2012,Developing,64.7,236.0,36,0.0,2177,38.7,46.0,0.1,,,9.0,428776790.0
2413,yemen,2013,Developing,65.4,226.0,36,0.0,400,39.6,46.0,0.1,,,9.0,553730751.0
2414,yemen,2014,Developing,65.4,228.0,37,0.0,815,4.4,47.0,0.1,,,9.0,485601998.0
2415,yemen,2015,Developing,65.7,224.0,37,0.0,468,41.3,47.0,0.1,,,9.0,334647899.0
2416,zambia,2000,Developing,43.8,614.0,44,45.61688038,30930,16.8,72.0,18.7,341.955625,1531221.0,10.0,35392145.0
2417,zambia,2001,Developing,44.6,611.0,43,46.83027463,16997,17.1,70.0,18.6,378.2736238,1824125.0,10.0,79781475.0
2418,zambia,2002,Developing,45.5,69.0,41,54.04348047,25036,17.3,66.0,18.4,377.135244,111249.0,10.0,114908394.0
2419,zambia,2003,Developing,46.4,64.0,39,65.78997404,881,17.6,62.0,18.2,429.1583433999999,11421984.0,10.0,127884539.0
2420,zambia,2004,Developing,47.9,578.0,36,8.369851529,35,18.0,59.0,17.6,53.277221700000005,11731746.0,11.0,128753844.0
2421,zambia,2005,Developing,49.3,554.0,34,121.87933100000001,45,18.4,55.0,17.0,691.3178164,1252156.0,11.0,263783734.0
2422,zambia,2006,Developing,58.0,526.0,33,1.8600037390000002,459,18.8,52.0,15.9,13.154198999999998,12383446.0,11.0,308640281.0
2423,zambia,2007,Developing,52.6,487.0,32,10.85148218,535,19.2,51.0,13.6,114.587985,12725974.0,11.0,358339857.0
2424,zambia,2008,Developing,55.7,45.0,31,153.6783754,140,19.7,49.0,11.9,1369.6824900000001,1382517.0,11.0,444096981.0
2425,zambia,2009,Developing,57.4,368.0,30,143.86988730000002,26,2.2,47.0,9.1,1139.1123300000002,13456417.0,12.0,431554560.0
2426,zambia,2010,Developing,58.0,363.0,30,184.3649102,15754,2.7,45.0,6.8,1463.213573,138533.0,12.0,506813119.0
2427,zambia,2011,Developing,58.2,366.0,29,183.04616950000002,13234,21.2,44.0,6.3,1644.619672,14264756.0,12.0,489576892.0
2428,zambia,2012,Developing,59.2,349.0,29,196.9152496,896,21.7,43.0,5.6,1734.9361199999998,14699937.0,12.0,661461683.0
2429,zambia,2013,Developing,63.0,328.0,29,20.62306285,35,22.3,42.0,4.8,185.793359,1515321.0,13.0,650090094.0
2430,zambia,2014,Developing,61.1,314.0,28,196.6675768,9,22.8,41.0,4.3,1738.8822,1562974.0,13.0,1011150328.0
2431,zambia,2015,Developing,61.8,33.0,27,0.0,9,23.4,40.0,4.1,1313.889646,161587.0,13.0,532070847.0
2432,zimbabwe,2000,Developing,46.0,665.0,24,0.0,1483,25.5,39.0,43.5,547.3588785000001,12222251.0,10.0,20859769.0
2433,zimbabwe,2001,Developing,45.3,686.0,25,0.0,529,25.9,39.0,42.1,548.587312,12366165.0,10.0,38383159.0
2434,zimbabwe,2002,Developing,44.8,73.0,25,0.0,304,26.3,40.0,39.8,57.34834,125525.0,10.0,97531283.0
2435,zimbabwe,2003,Developing,44.5,715.0,26,0.0,998,26.7,41.0,36.7,453.3511552,12633897.0,10.0,67796952.0
2436,zimbabwe,2004,Developing,44.3,723.0,27,0.0,31,27.1,42.0,33.6,454.366654,12777511.0,9.0,63837271.0
2437,zimbabwe,2005,Developing,44.6,717.0,28,8.7174087,420,27.5,43.0,30.3,444.76575,129432.0,9.0,105352093.0
2438,zimbabwe,2006,Developing,45.4,7.0,28,34.26216876,212,27.9,45.0,26.8,414.796232,13124267.0,10.0,63102591.0
2439,zimbabwe,2007,Developing,46.6,67.0,29,29.81456607,242,28.2,46.0,23.7,396.99821660000003,1332999.0,10.0,264158038.0
2440,zimbabwe,2008,Developing,48.2,632.0,30,20.84342867,0,28.6,46.0,20.5,325.678573,13558469.0,10.0,358263562.0
2441,zimbabwe,2009,Developing,50.0,587.0,30,1.040021112,853,29.0,45.0,18.1,65.82412099999999,1381599.0,10.0,547357931.0
2442,zimbabwe,2010,Developing,52.4,527.0,29,53.30858081,9696,29.4,44.0,15.7,713.63562,1486317.0,10.0,383444805.0
2443,zimbabwe,2011,Developing,54.9,464.0,28,63.75053034,0,29.9,42.0,13.3,839.9279359999999,14386649.0,10.0,347721597.0
2444,zimbabwe,2012,Developing,56.6,429.0,26,92.60233636,0,3.3,39.0,8.8,955.648466,1471826.0,10.0,332999628.0
2445,zimbabwe,2013,Developing,58.0,399.0,25,10.66670728,0,3.8,36.0,6.8,111.227396,155456.0,10.0,354464645.0
2446,zimbabwe,2014,Developing,59.2,371.0,23,10.82259524,0,31.3,34.0,6.3,127.47462,15411675.0,10.0,357629040.0
2447,zimbabwe,2015,Developing,67.0,336.0,22,0.0,0,31.8,32.0,6.2,118.69383,15777451.0,10.0,354785338.0
2448,unitedrepublicoftanzania,2008,Developing,56.2,376.0,92,0.0,3413,19.6,138.0,7.4,,,,
2449,italy,2004,Developed,89.0,66.0,2,4270.914882,599,57.6,3.0,0.1,31174.56118,57685327.0,16.0,
2450,laopeople'sdemocraticrepublic,2011,Developing,64.0,213.0,9,0.0,113,18.7,13.0,0.3,,,10.0,
2451,guinea-bissau,2011,Developing,57.1,289.0,4,40.45367358,0,23.7,7.0,5.7,692.69989,1596154.0,9.0,
2452,syrianarabrepublic,2010,Developing,73.7,127.0,7,0.0,26,52.3,9.0,0.1,,2118834.0,12.0,
2453,saintvincentandthegrenadines,2006,Developing,71.7,173.0,0,0.0,0,45.7,0.0,0.3,,,13.0,
2454,saudiarabia,2000,Developing,72.6,11.0,10,782.1799815,0,56.2,12.0,0.1,9126.954276999999,,12.0,
2455,republicofmoldova,2010,Developing,68.8,219.0,1,0.0,0,5.4,1.0,0.1,,,,
2456,ireland,2002,Developed,77.4,88.0,0,5092.383814,243,52.9,0.0,0.1,32539.1937,3931947.0,17.0,
2457,kuwait,2011,Developing,74.2,85.0,1,2785.0977120000002,32,69.0,1.0,0.1,48268.5912,,13.0,
2458,swaziland,2003,Developing,45.9,6.0,3,2.8191244739999997,350,27.1,4.0,50.6,22.99449,187392.0,9.0,
2459,austria,2005,Developed,79.4,85.0,0,5992.588029,9,52.7,0.0,0.1,38242.4252,8227829.0,15.0,
2460,republicofmoldova,2013,Developing,71.7,163.0,1,0.0,27,52.1,1.0,0.1,,,,
2461,swaziland,2006,Developing,47.8,564.0,3,437.0802438,0,28.2,4.0,43.7,2937.3672300000003,112514.0,10.0,
2462,saintlucia,2000,Developing,71.6,183.0,0,0.0,0,36.8,0.0,0.4,,,13.0,
2463,unitedstatesofamerica,2001,Developed,76.9,115.0,28,0.0,116,6.9,33.0,0.1,,,,
2464,norway,2008,Developed,86.0,67.0,0,1707.1306329999998,4,58.0,0.0,0.1,9688.5961,4768212.0,18.0,
2465,democraticrepublicofthecongo,2004,Developing,53.5,323.0,232,0.0,44934,16.5,330.0,2.1,,,,
2466,saintvincentandthegrenadines,2003,Developing,71.0,184.0,0,0.0,0,42.9,0.0,0.4,,,13.0,
2467,syrianarabrepublic,2013,Developing,63.6,37.0,7,0.0,740,55.2,9.0,0.1,,1989141.0,13.0,
2468,timor-leste,2000,Developing,58.7,276.0,3,49.06967155,0,11.9,4.0,0.1,422.28632999999996,87167.0,0.0,
2469,finland,2004,Developing,78.7,12.0,0,4508.806185,0,57.6,0.0,0.1,37636.111730000004,5228172.0,18.0,
2470,kiribati,2014,Developing,66.1,2.0,0,97.87193319,0,77.1,0.0,0.1,1684.5427399999999,11458.0,12.0,
2471,saintlucia,2012,Developing,74.7,142.0,0,0.0,0,45.2,0.0,0.1,,,13.0,
2472,guinea-bissau,2006,Developing,54.4,36.0,5,21.53374936,0,2.7,8.0,5.6,418.94454,1412669.0,8.0,
2473,saintvincentandthegrenadines,2011,Developing,72.7,16.0,0,0.0,0,5.3,0.0,0.1,,,13.0,
2474,laopeople'sdemocraticrepublic,2006,Developing,61.5,24.0,11,0.0,58,15.5,15.0,0.2,,,9.0,
2475,slovakia,2002,Developed,73.7,145.0,0,0.0,0,51.6,0.0,0.1,,,13.0,
2476,russianfederation,2015,Developing,75.0,222.0,13,0.0,843,6.5,15.0,0.1,9329.298351000001,1449687.0,15.0,
2477,timor-leste,2012,Developing,67.4,159.0,2,30.17998548,16,16.2,2.0,0.1,1117.7772400000001,115676.0,13.0,
2478,myanmar,2015,Developing,66.6,199.0,39,0.0,6,23.8,50.0,0.3,1194.5913699999999,5243669.0,9.0,
2479,côted'ivoire,2001,Developing,47.8,467.0,65,0.0,5790,19.9,94.0,7.0,,,,
2480,switzerland,2003,Developed,85.0,72.0,0,842.2768087000002,574,52.3,0.0,0.1,4796.56497,73391.0,15.0,
2481,swaziland,2011,Developing,55.0,438.0,2,735.7090977999999,0,3.2,3.0,15.7,3934.27325,1225258.0,11.0,
2482,australia,2001,Developed,79.9,75.0,1,3064.301144,141,59.0,2.0,0.1,19517.84168,19413.0,21.0,
2483,kuwait,2003,Developing,73.4,93.0,0,159.0098727,0,65.5,1.0,0.1,2271.56961,,14.0,
2484,myanmar,2014,Developing,66.4,21.0,40,45.33788677,122,22.9,52.0,0.3,1262.893782,51924182.0,9.0,
2485,theformeryugoslavrepublicofmacedonia,2005,Developing,73.6,12.0,0,0.0,5,54.9,0.0,0.1,,,12.0,
2486,guinea-bissau,2003,Developing,53.0,38.0,5,2.527115422,1158,19.0,8.0,4.6,36.571858500000005,132122.0,7.0,
2487,laopeople'sdemocraticrepublic,2003,Developing,59.8,259.0,12,0.0,1810,13.8,17.0,0.1,,,8.0,
2488,russianfederation,2014,Developing,73.0,225.0,13,1340.553699,4711,59.9,15.0,0.1,14125.961000000001,143819666.0,15.0,
2489,unitedrepublicoftanzania,2009,Developing,56.9,368.0,91,0.0,1574,2.2,135.0,6.4,,,,
2490,bruneidarussalam,2007,Developing,76.0,1.0,0,2048.557422,0,33.2,0.0,0.1,32672.367169999998,,14.0,
2491,myanmar,2010,Developing,65.4,29.0,49,17.48293752,190,19.8,65.0,0.5,987.7365832,5155896.0,9.0,
2492,nauru,2013,Developing,,,0,15.60659587,0,87.3,0.0,0.1,136.18321,,10.0,
2493,slovakia,2008,Developed,74.7,136.0,0,0.0,0,54.8,0.0,0.1,,,15.0,
2494,unitedkingdomofgreatbritainandnorthernireland,2011,Developed,86.0,74.0,3,0.0,1112,64.2,4.0,0.1,,,,
2495,russianfederation,2010,Developing,68.4,256.0,15,162.8088054,129,57.5,17.0,0.2,1674.9877099999999,142849449.0,14.0,
2496,libya,2000,Developing,78.0,148.0,3,457.3202236000001,0,52.8,3.0,0.1,7145.628494,,16.0,
2497,spain,2005,Developed,81.0,77.0,2,405.4475981,22,6.5,2.0,0.1,2651.71745,43653155.0,16.0,
2498,france,2003,Developing,79.3,99.0,3,4572.441963,0,56.4,4.0,0.1,29691.18158,62244884.0,15.0,
2499,russianfederation,2013,Developing,70.0,229.0,14,1529.497771,2339,59.3,16.0,0.2,15543.67653,14356911.0,15.0,
2500,myanmar,2013,Developing,66.2,22.0,42,38.33793462,1010,22.1,55.0,0.4,1168.83947,51448196.0,9.0,
2501,democraticpeople'srepublicofkorea,2001,Developing,66.6,177.0,16,0.0,0,25.7,21.0,0.1,,,,
2502,austria,2007,Developed,81.0,8.0,0,7453.8644,20,53.7,0.0,0.1,46586.6525,8295487.0,15.0,
2503,unitedrepublicoftanzania,2002,Developing,52.0,46.0,106,0.0,5131,16.8,166.0,12.1,,,,
